"","s__Bifidobacterium_adolescentis","s__Bifidobacterium_bifidum","s__Bifidobacterium_longum","s__Bifidobacterium_pseudocatenulatum","s__Collinsella_aerofaciens","s__Collinsella_intestinalis","s__Collinsella_stercoris","s__Eggerthella_lenta","s__Bacteroides_caccae","s__Bacteroides_cellulosilyticus","s__Bacteroides_dorei","s__Bacteroides_eggerthii","s__Bacteroides_faecis","s__Bacteroides_faecis_CAG_32","s__Bacteroides_finegoldii","s__Bacteroides_fragilis","s__Bacteroides_massiliensis","s__Bacteroides_ovatus","s__Bacteroides_stercoris","s__Bacteroides_thetaiotaomicron","s__Bacteroides_uniformis","s__Bacteroides_vulgatus","s__Bacteroides_xylanisolvens","s__Barnesiella_intestinihominis","s__Coprobacter_fastidiosus","s__Butyricimonas_synergistica","s__Butyricimonas_virosa","s__Odoribacter_splanchnicus","s__Paraprevotella_xylaniphila","s__Prevotella_copri","s__Alistipes_finegoldii","s__Alistipes_indistinctus","s__Alistipes_putredinis","s__Alistipes_shahii","s__Parabacteroides_distasonis","s__Parabacteroides_goldsteinii","s__Parabacteroides_merdae","s__Lactobacillus_rogosae","s__Streptococcus_parasanguinis","s__Streptococcus_salivarius","s__Streptococcus_thermophilus","s__Clostridium_bolteae_CAG_59","s__Clostridium_sp_CAG_242","s__Clostridium_sp_CAG_58","s__Hungatella_hathewayi","s__Intestinimonas_butyriciproducens","s__Lawsonibacter_asaccharolyticus","s__Monoglobus_pectinilyticus","s__Eubacterium_eligens","s__Eubacterium_hallii","s__Eubacterium_ramulus","s__Eubacterium_sp_CAG_38","s__Eubacterium_ventriosum","s__Anaerostipes_hadrus","s__Anaerotignum_lactatifermentans","s__Blautia_obeum","s__Blautia_sp_CAG_257","s__Blautia_wexlerae","s__Ruminococcus_gnavus","s__Ruminococcus_torques","s__Coprococcus_catus","s__Coprococcus_comes","s__Dorea_formicigenerans","s__Dorea_longicatena","s__Eisenbergiella_massiliensis","s__Eisenbergiella_tayi","s__Fusicatenibacter_saccharivorans","s__Clostridium_aldenense","s__Clostridium_asparagiforme","s__Clostridium_bolteae","s__Clostridium_citroniae","s__Clostridium_clostridioforme","s__Clostridium_lavalense","s__Clostridium_saccharolyticum","s__Clostridium_symbiosum","s__Lachnospira_pectinoschiza","s__Eubacterium_rectale","s__Roseburia_faecis","s__Roseburia_hominis","s__Roseburia_intestinalis","s__Roseburia_inulinivorans","s__Sellimonas_intestinalis","s__Oscillibacter_sp_57_20","s__Oscillibacter_sp_CAG_241","s__Intestinibacter_bartlettii","s__Agathobaculum_butyriciproducens","s__Anaeromassilibacillus_sp_An250","s__Anaerotruncus_colihominis","s__Faecalibacterium_prausnitzii","s__Flavonifractor_plautii","s__Gemmiger_formicilis","s__Clostridium_leptum","s__Eubacterium_siraeum","s__Ruminococcaceae_bacterium_D16","s__Ruminococcus_bicirculans","s__Ruminococcus_bromii","s__Ruminococcus_lactaris","s__Ruthenibacterium_lactatiformans","s__Dielma_fastidiosa","s__Clostridium_innocuum","s__Clostridium_spiroforme","s__Erysipelatoclostridium_ramosum","s__Holdemania_filiformis","s__Firmicutes_bacterium_CAG_83","s__Firmicutes_bacterium_CAG_94","s__Acidaminococcus_intestini","s__Phascolarctobacterium_faecium","s__Dialister_invisus","s__Veillonella_atypica","s__Veillonella_dispar","s__Veillonella_infantium","s__Veillonella_parvula","s__Veillonella_sp_T11011_6","s__Parasutterella_excrementihominis","s__Sutterella_parvirubra","s__Turicimonas_muris","s__Bilophila_wadsworthia","s__Escherichia_coli","s__Haemophilus_parainfluenzae","s__Haemophilus_sp_HMSC71H05","s__Proteobacteria_bacterium_CAG_139","s__Akkermansia_muciniphila"
"MSM9VZMI",-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,5.09570872132591,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,13.3324492295438,5.69614785117179,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,12.8537802737183,-3.25684564814868,-3.25684564814868,-3.25684564814868,12.2505655531496,11.5898120879469,14.4954074738125,11.2881782524025,-3.25684564814868,-3.25684564814868,6.69166307003497,5.58402397594271,9.71861968536659,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,12.4518252155089,7.70947156291578,11.332189049873,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,6.87699937271985,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,9.42589896873156,-3.25684564814868,8.95501521329209,4.60295353241343,-3.25684564814868,5.99377257032607,6.24250091924141,3.01791637309326,6.14996570372587,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,7.8319057831074,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,8.33951062455032,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,5.08860978001325,-3.25684564814868,-3.25684564814868,8.77040530889716,9.26608308931756,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,7.19015734597609,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,9.06296185019131,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,-3.25684564814868,10.1404959483884,-3.25684564814868,7.06997967403024,5.63066894924014,9.97344075886834,-3.25684564814868,-3.25684564814868,6.88333326824692,-3.25684564814868
"MSM9VZMM",-4.2162840834541,-4.2162840834541,6.09303517665107,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,8.88862993554352,11.2630201771009,11.9576653918483,-4.2162840834541,-4.2162840834541,-4.2162840834541,10.7962444499837,-4.2162840834541,10.3513126216736,-4.2162840834541,11.7745122579033,11.7531828966168,12.5767637688091,12.671365978468,11.0993518501058,10.3477804523918,-4.2162840834541,-4.2162840834541,-4.2162840834541,9.48812841949656,-4.2162840834541,-4.2162840834541,9.81605492749962,-4.2162840834541,10.5561334837463,7.88031403993104,8.28164067779915,-4.2162840834541,8.8564919120872,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,4.8640614919059,6.30052250228206,-4.2162840834541,8.43748586989758,-4.2162840834541,-4.2162840834541,3.85805361063542,-4.2162840834541,2.36435505383085,-4.2162840834541,-4.2162840834541,-4.2162840834541,2.78769005326858,-4.2162840834541,6.23332866683496,-4.2162840834541,2.89114139065661,-4.2162840834541,3.59609412253451,-4.2162840834541,-4.2162840834541,6.53330776030602,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,4.34988973018376,-4.2162840834541,6.80006377101534,8.93178797553348,7.31841265798559,-4.2162840834541,8.36242395767678,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,11.0496665452523,7.57352283672371,-4.2162840834541,-4.2162840834541,9.10381641796896,-4.2162840834541,-4.2162840834541,6.09735756667633,5.59459463734937,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,5.31112724586766,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,4.32677176748787,4.29106077190733,-4.2162840834541,-4.2162840834541,-4.2162840834541,-4.2162840834541,5.75069456686323,-4.2162840834541,5.90758320457351,-4.2162840834541,-4.2162840834541,-4.2162840834541
"MSM9VZMO",-4.75236819065371,-4.75236819065371,3.42261634228937,-4.75236819065371,2.61974983768407,-4.75236819065371,-4.75236819065371,-4.75236819065371,8.31325762551625,10.8063138269346,12.0385719795722,-4.75236819065371,-4.75236819065371,-4.75236819065371,10.1544047111891,-4.75236819065371,9.84771537515426,-4.75236819065371,9.62351843758668,10.7789420739558,11.5206556378022,10.9317874118643,10.1043765709539,10.8436084725534,-4.75236819065371,-4.75236819065371,-4.75236819065371,9.54593943541027,-4.75236819065371,-4.75236819065371,10.8604896953356,-4.75236819065371,11.2389550030988,8.40058452576785,7.88158641726862,-4.75236819065371,8.70795346152713,-4.75236819065371,5.67528560258548,3.70103286767474,7.06915165226147,-4.75236819065371,-4.75236819065371,-4.75236819065371,-4.75236819065371,2.93517057554791,-4.75236819065371,-4.75236819065371,7.956783148518,-4.75236819065371,-4.75236819065371,-4.75236819065371,-4.75236819065371,-4.75236819065371,-4.75236819065371,4.63452714322209,-4.75236819065371,3.0720777402239,-4.75236819065371,-4.75236819065371,-4.75236819065371,-4.75236819065371,-4.75236819065371,-4.75236819065371,-4.75236819065371,-4.75236819065371,5.62986591018466,-4.75236819065371,-4.75236819065371,-4.75236819065371,-4.75236819065371,-4.75236819065371,-4.75236819065371,-4.75236819065371,-4.75236819065371,6.64009440110087,9.18709389420124,6.81902427602621,9.6539250950862,8.65792372882626,5.16408494427244,-4.75236819065371,10.2036164297411,-4.75236819065371,-4.75236819065371,3.74073720523343,-4.75236819065371,-4.75236819065371,10.5661438521678,5.6764689996645,-4.75236819065371,-4.75236819065371,10.2090614983478,-4.75236819065371,-4.75236819065371,4.83167138666698,-4.75236819065371,-4.75236819065371,-4.75236819065371,-4.75236819065371,-4.75236819065371,-4.75236819065371,-4.75236819065371,5.79247312301313,-4.75236819065371,-4.75236819065371,-4.75236819065371,-4.75236819065371,5.91007769094609,5.81486347807304,4.82059937542053,6.8359522750364,-4.75236819065371,4.60215910163497,-4.75236819065371,-4.75236819065371,-4.75236819065371,5.37909123805326,7.60763082383363,-4.75236819065371,-4.75236819065371,-4.75236819065371
"MSM9VZMS",3.43565799066261,-4.94020202463698,3.80826160530508,-4.94020202463698,-4.94020202463698,-4.94020202463698,-4.94020202463698,-4.94020202463698,8.3162043644925,10.4226818752162,11.8664297422439,-4.94020202463698,-4.94020202463698,-4.94020202463698,10.2166607048185,-4.94020202463698,9.91249248145025,-4.94020202463698,9.88180589858461,10.3857635497842,11.3010082902211,10.9336210459289,9.19031706382444,10.3367430658428,-4.94020202463698,-4.94020202463698,-4.94020202463698,9.28172052633176,-4.94020202463698,-4.94020202463698,10.2273946578174,-4.94020202463698,11.0175395283545,7.75934965882246,8.12103247883718,-4.94020202463698,9.26651310832522,4.60238739311611,-4.94020202463698,-4.94020202463698,5.37277585725693,-4.94020202463698,-4.94020202463698,-4.94020202463698,-4.94020202463698,3.64483671367432,5.14814552678775,-4.94020202463698,7.65123845830207,4.34719197678149,-4.94020202463698,-4.94020202463698,-4.94020202463698,5.92705127379749,-4.94020202463698,7.04385768019786,-4.94020202463698,-4.94020202463698,-4.94020202463698,-4.94020202463698,-4.94020202463698,-4.94020202463698,-4.94020202463698,5.67699485117197,-4.94020202463698,-4.94020202463698,6.03008029868036,-4.94020202463698,-4.94020202463698,-4.94020202463698,-4.94020202463698,-4.94020202463698,-4.94020202463698,-4.94020202463698,-4.94020202463698,8.20605559796678,9.47207200806,8.75829257838926,9.53936206844349,9.26844529200271,5.38169976629352,-4.94020202463698,9.00538985629997,-4.94020202463698,-4.94020202463698,4.70328347122068,-4.94020202463698,-4.94020202463698,10.3758644034674,5.9126434634775,-4.94020202463698,-4.94020202463698,10.322808759074,-4.94020202463698,2.88424390624064,7.18645396720696,5.83564527066734,-4.94020202463698,-4.94020202463698,-4.94020202463698,-4.94020202463698,-4.94020202463698,-4.94020202463698,5.60200292146981,-4.94020202463698,-4.94020202463698,-4.94020202463698,-4.94020202463698,4.64589997607392,-4.94020202463698,-4.94020202463698,5.82408469126861,-4.94020202463698,5.71212755180206,-4.94020202463698,-4.94020202463698,-4.94020202463698,-4.94020202463698,5.81281660708166,-4.94020202463698,-4.94020202463698,-4.94020202463698
"MSM9VZMU",4.16253149487422,-4.77086890118209,4.08007855078832,-4.77086890118209,3.22241342691951,-4.77086890118209,-4.77086890118209,-4.77086890118209,8.00531002839513,10.8861639915554,11.8260074352239,-4.77086890118209,-4.77086890118209,-4.77086890118209,10.2611587514701,-4.77086890118209,9.63378906212363,-4.77086890118209,10.3747097870916,10.5571436886763,11.6518891617907,11.018554752038,10.1061891200334,10.5905327694938,-4.77086890118209,-4.77086890118209,-4.77086890118209,9.26245985353295,-4.77086890118209,-4.77086890118209,10.183086971102,-4.77086890118209,11.0903403841869,8.02126948486447,8.71034445306105,-4.77086890118209,9.29537002447424,-4.77086890118209,4.2711711553624,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,4.29224675103757,4.86611081413367,2.87929979966291,7.57205275259492,3.1810424806721,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,2.77399216747637,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,6.62553398342412,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,9.26074528589223,9.28166523331923,8.60114908331734,9.03848373564403,9.44981405538844,6.45091518148423,-4.77086890118209,9.79094611842659,-4.77086890118209,-4.77086890118209,4.70804717350614,-4.77086890118209,-4.77086890118209,10.7698162458408,5.27719507246128,-4.77086890118209,-4.77086890118209,10.4349482082909,-4.77086890118209,-4.77086890118209,7.56969530086769,5.52941294301458,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,6.0813959342625,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,-4.77086890118209,5.66709244002574,-4.77086890118209,6.68560260764195,-4.77086890118209,-4.77086890118209,3.3550579015258,-4.77086890118209,6.57613184115553,-4.77086890118209,3.88626013053167,-4.77086890118209
"MSM9VZMW",7.0296760972301,-4.60272874157877,5.77453655924761,-4.60272874157877,6.06787645421703,-4.60272874157877,-4.60272874157877,-4.60272874157877,8.13494521085291,11.023714793487,11.5258934108482,-4.60272874157877,-4.60272874157877,-4.60272874157877,9.45826673046249,-4.60272874157877,10.219052547859,-4.60272874157877,9.64314829578023,10.69220921633,11.8549287254739,10.6958582281217,10.1489147826146,11.109234728828,-4.60272874157877,-4.60272874157877,-4.60272874157877,9.8188836193778,-4.60272874157877,-4.60272874157877,11.3508036563816,-4.60272874157877,11.9128617390363,9.06450336124856,7.61700516256921,-4.60272874157877,8.41649609419848,-4.60272874157877,4.66974100186296,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,2.7630840956307,-4.60272874157877,8.34177749866362,2.90441233814883,-4.60272874157877,-4.60272874157877,-4.60272874157877,3.03305811981681,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,6.74968753771086,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,7.88003201365565,9.6481817078254,8.16390495926652,9.77832344039285,8.89528774964177,4.99294205608519,-4.60272874157877,9.92741696795762,-4.60272874157877,-4.60272874157877,5.1048047524321,-4.60272874157877,-4.60272874157877,10.1721554090945,-4.60272874157877,-4.60272874157877,-4.60272874157877,10.8155215459957,-4.60272874157877,-4.60272874157877,5.27600494649113,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,7.15807971546787,-4.60272874157877,-4.60272874157877,-4.60272874157877,-4.60272874157877,3.66625946792788,6.49029287658115,4.89811472003589,5.96115033477731,-4.60272874157877,6.75612437382964,-4.60272874157877,-4.60272874157877,2.64932521027404,-4.60272874157877,6.15562084783486,-4.60272874157877,-4.60272874157877,-4.60272874157877
"MSM9VZNH",8.27084175686831,6.18032733367976,7.35122692530156,-6.71756911713545,7.46839472596576,-6.71756911713545,1.69003239765069,-6.71756911713545,6.96803888457742,-6.71756911713545,-6.71756911713545,8.44532630036409,-6.71756911713545,-6.71756911713545,-6.71756911713545,-6.71756911713545,-6.71756911713545,5.7257511480752,6.27156225139599,5.0776815980998,7.85281898458899,9.32233804768424,7.13631660429801,3.66094070020139,-6.71756911713545,-6.71756911713545,-6.71756911713545,5.63537492123864,-6.71756911713545,-6.71756911713545,-6.71756911713545,-6.71756911713545,5.72207650369944,-6.71756911713545,3.6072897005259,-6.71756911713545,7.05200325589761,4.53114337555958,3.65813835685544,7.01384327087341,-6.71756911713545,-6.71756911713545,-6.71756911713545,-6.71756911713545,-6.71756911713545,-6.71756911713545,-6.71756911713545,-6.71756911713545,7.29965786205642,6.29330612011898,2.66764850474545,4.90404033463907,4.56947154271518,7.49377430748802,-6.71756911713545,5.80317192233763,-6.71756911713545,6.27169934380335,-6.71756911713545,6.64411190291349,6.67867807307613,6.31945639127418,4.90368146471659,7.16607754539579,1.90416425355471,5.19976089374562,5.65325920450865,-6.71756911713545,-6.71756911713545,-6.71756911713545,-6.71756911713545,-6.71756911713545,-6.71756911713545,-6.71756911713545,-6.71756911713545,8.33262801123668,4.36888719101266,9.35765358336294,5.09443078022277,6.93477642030624,7.88866940324227,-6.71756911713545,3.62259147063303,-6.71756911713545,5.54474680139878,3.79896665670499,-6.71756911713545,-6.71756911713545,10.4143852946405,-6.71756911713545,7.50322053163684,3.04498831096647,-6.71756911713545,-6.71756911713545,7.88637652821778,-6.71756911713545,-6.71756911713545,6.04680702708371,-6.71756911713545,-6.71756911713545,-6.71756911713545,-6.71756911713545,4.92331851105065,-6.71756911713545,-6.71756911713545,-6.71756911713545,8.27373727674094,-6.71756911713545,5.0458115181704,8.37301956385316,6.81895610853309,7.82900126785726,6.18285248653063,6.53357614180087,2.95530958797519,-6.71756911713545,-6.71756911713545,5.68399218388678,8.6324232369212,6.87684703857388,3.23760915080603,-6.71756911713545
"MSM9VZNL",7.99215296816356,6.11918508004653,6.24700239052007,-7.15209990079253,6.85483317430485,-7.15209990079253,2.29654845901764,-7.15209990079253,7.50295899600454,3.53348391406345,-7.15209990079253,8.17186534848917,-7.15209990079253,-7.15209990079253,1.99965751375136,3.0633110154434,-7.15209990079253,5.65782685631837,6.93481165936028,5.56452133013205,8.95055322579118,8.22659748923319,4.83762480089019,6.04172981987706,-7.15209990079253,5.26852348335382,2.46975391782602,5.829024744319,-7.15209990079253,-7.15209990079253,3.84332773064364,-7.15209990079253,6.7262549313832,1.92367997778796,6.25387879100132,-7.15209990079253,7.92703188934473,2.87718294778791,-7.15209990079253,3.48713923738589,-7.15209990079253,-7.15209990079253,-7.15209990079253,-7.15209990079253,-7.15209990079253,-7.15209990079253,-7.15209990079253,-7.15209990079253,6.23433551277597,6.76068345523482,3.55542751725517,-7.15209990079253,6.58446592983046,6.51800446595048,-7.15209990079253,5.60053513514169,-7.15209990079253,5.88753600150664,-7.15209990079253,6.29038998966835,6.39634264741926,6.13379459367486,4.43315552803964,7.14371171049217,-7.15209990079253,4.67345143718171,7.00037634345522,-7.15209990079253,-7.15209990079253,-7.15209990079253,-7.15209990079253,-7.15209990079253,-7.15209990079253,-7.15209990079253,-7.15209990079253,7.26622878150736,5.82595652129539,8.65662565016727,5.63591179003424,4.84362818575727,6.99004970607827,-7.15209990079253,2.70119901016031,5.36348113074472,3.56433804824317,3.11328394070497,-7.15209990079253,-7.15209990079253,10.1351864393718,-7.15209990079253,6.09795459800462,4.15209021441188,0.584643781660967,-7.15209990079253,7.41151040381067,5.80840550510375,-7.15209990079253,6.52226290500561,-7.15209990079253,-7.15209990079253,-7.15209990079253,-7.15209990079253,4.78413713918123,5.67996732376042,-7.15209990079253,-7.15209990079253,7.23509673376738,-7.15209990079253,-7.15209990079253,3.40737798790719,2.87718294778791,4.70626462129017,-7.15209990079253,5.51884133722045,3.38878425053223,-7.15209990079253,1.27100236722411,-7.15209990079253,3.36660031749564,-7.15209990079253,2.44560949502241,2.7429017480933
"MSM9VZNR",-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,13.4503232805297,12.3624879680077,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,6.90063361074978,-2.98014810425071,14.8368886473229,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,9.8264656326843,-2.98014810425071,-2.98014810425071,12.6477495366403,-2.98014810425071,12.0212255629246,-2.98014810425071,-2.98014810425071,6.46058944775099,-2.98014810425071,9.36133354508836,-2.98014810425071,-2.98014810425071,-2.98014810425071,8.91258956196899,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,7.45223089786304,-2.98014810425071,8.41591764866867,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,10.85484247996,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,11.4564608482324,-2.98014810425071,12.3232700431719,-2.98014810425071,-2.98014810425071,8.74328947021253,-2.98014810425071,-2.98014810425071,-2.98014810425071,9.77358630659715,12.160890104798,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,10.8632412046823,-2.98014810425071,-2.98014810425071,9.3599351940405,-2.98014810425071,8.21106959095527,7.03938764664809,7.40208599658766,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,8.03570670218586,-2.98014810425071,7.23012537453627,-2.98014810425071,6.994310362156,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,-2.98014810425071,10.6129074153199,7.09438938504131,6.34984022999137,-2.98014810425071,-2.98014810425071
"MSM9VZNX",-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,2.43718214102275,11.9700933206405,10.8535193758521,-3.42360408244312,13.0620949489642,-3.42360408244312,-3.42360408244312,-3.42360408244312,5.34993530111505,-3.42360408244312,14.1100439827727,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,8.36225269548298,-3.42360408244312,-3.42360408244312,11.1660025684118,-3.42360408244312,10.5833042188392,-3.42360408244312,-3.42360408244312,8.21552222218173,-3.42360408244312,9.41554987195064,-3.42360408244312,-3.42360408244312,-3.42360408244312,8.63037160625962,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,7.24537456777612,-3.42360408244312,6.61314607659778,-3.42360408244312,7.09887267724919,-3.42360408244312,-3.42360408244312,10.7516214937477,-3.42360408244312,-3.42360408244312,5.64528792594869,-3.42360408244312,12.9310890879493,-3.42360408244312,11.0607768445335,-3.42360408244312,-3.42360408244312,5.87666839703367,6.12399393192811,9.24824765653385,-3.42360408244312,7.32384004029641,11.1773780191314,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,7.68031501154258,-3.42360408244312,-3.42360408244312,7.23226607268393,-3.42360408244312,6.57478447528773,8.87020925739348,6.19226806208577,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,8.26822878438795,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,-3.42360408244312,11.8065844340367,-3.42360408244312,8.20729106743011,-3.42360408244312,12.1087270377211,-3.42360408244312,-3.42360408244312,9.08431608020582,-3.42360408244312
"MSM9VZNZ",-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,12.224419473618,10.9927036984539,-3.02648294335609,12.725758765257,-3.02648294335609,-3.02648294335609,-3.02648294335609,4.73185052413482,-3.02648294335609,14.1174485833518,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,4.26039346839461,-3.02648294335609,-3.02648294335609,4.53931033907242,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,11.8980623998694,-3.02648294335609,12.4296193672138,-3.02648294335609,-3.02648294335609,9.71198403984563,-3.02648294335609,10.1772779159084,-3.02648294335609,-3.02648294335609,-3.02648294335609,8.8441239588685,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,7.22593463854632,-3.02648294335609,7.07957803874954,-3.02648294335609,5.98308672815761,-3.02648294335609,-3.02648294335609,9.60499141553109,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,14.0387740411269,-3.02648294335609,10.9175008613542,-3.02648294335609,-3.02648294335609,-3.02648294335609,6.7661289128341,10.1095288689726,-3.02648294335609,9.03745569868511,11.9296199469987,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,10.8511955155448,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,6.37207821734504,-3.02648294335609,-3.02648294335609,-3.02648294335609,6.75206477462419,-3.02648294335609,-3.02648294335609,9.37170068578774,5.05406402246841,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,12.4599727709979,-3.02648294335609,8.43410657859421,-3.02648294335609,-3.02648294335609,-3.02648294335609,-3.02648294335609,9.79569653845349,-3.02648294335609
